alumni_id,student_id,current_employer_id,current_title,years_experience,career_stage,skills_primary,skills_secondary,certifications,achievements,mentoring_interest,volunteering_interest,is_active_member,last_engagement_date,profile_visibility,preferred_contact_method,preferred_time_zone,portfolio_url,github_url,created_at
a4dca595-60eb-4910-8e99-899ca1b0617e,e39fe27c-5727-4cf5-99ae-4fda5978aed6,a1456532-3779-45f1-92b0-186828fc1954,Business Analyst,0.8,Early,"Network Sec, Splunk, IAM","DAX, Modeling, Dashboards",PMP,,0,1,0,,Public,LinkedIn,America/Los_Angeles,https://portfolio.example.com/mwilliams.74,https://github.com/mwilliams,2025-10-25T04:47:46
ce49c953-c68a-4375-8685-5cd9aa8a2662,6da5ae7b-363a-4320-8758-3b4b50dda798,15abefdc-6295-4958-bff9-360d78517fed,Software Engineer,0.6,Early,"ETL, Databases, Cloud","DAX, Modeling, Dashboards",PMP,,1,0,0,,Public,Email,America/Los_Angeles,https://portfolio.example.com/mjones.75,https://github.com/mjones,2025-10-25T04:47:46
ac8c1c5d-947b-46ad-96a3-16e76f2969bc,55beeb42-0b77-4610-b9b4-0ee98fc0bffa,,,0.0,Early,"Power BI, Excel, Storytelling","AWS, Azure, GCP",PMP,Volunteer Lead,0,0,1,2025-02-25,SLU-only,Email,America/Chicago,https://portfolio.example.com/sfarrell.76,https://github.com/sfarrell,2025-10-25T04:47:46
af99c1de-81b2-4a3b-a2fc-cc6c4696fb65,2c2472a4-3a0c-48bb-91df-499857ce46c6,6875b25e-545d-4390-a7a4-c4c3489025bd,Associate Consultant,0.9,Early,"Network Sec, Splunk, IAM","Spark, Hadoop, PySpark",AWS CCP,Published Paper,0,1,0,,SLU-only,LinkedIn,America/Los_Angeles,https://portfolio.example.com/acurtis.77,https://github.com/acurtis,2025-10-25T04:47:46
32246335-f6c6-4bed-b5fb-ab26a1b088a0,96364207-cb1a-4768-9def-c772867e586e,,,0.0,Early,"Network Sec, Splunk, IAM","SIEM, SOC",None,Published Paper,0,1,1,,Public,Phone,America/Los_Angeles,https://portfolio.example.com/rcurtis.78,https://github.com/rcurtis,2025-10-25T04:47:46
3980c9a2-ad60-4773-97bb-0289041438ea,9938c3d0-3421-45e5-bf0c-fa295464a204,a16526ea-d03c-4025-9be6-2622b4e424ef,Data Engineer,0.4,Early,"Python, SQL, Statistics","Communication, Teamwork",Security+,Dean's List,1,1,0,,SLU-only,LinkedIn,America/New_York,https://portfolio.example.com/candrade.79,https://github.com/candrade,2025-10-25T04:47:46
a6f4fb04-d474-43ee-9dfc-5d9a30967ea0,84e21646-7274-4f21-9b02-14d2e0ef6491,,,0.0,Early,"Java, Algorithms, DS","DAX, Modeling, Dashboards",None,Volunteer Lead,1,0,1,,Private,Email,America/Chicago,https://portfolio.example.com/avasquez.80,https://github.com/avasquez,2025-10-25T04:47:46
afa2f4aa-3b34-4523-ab41-d81827b9e902,ced00964-755c-4f70-b143-6e30ca01d803,,,0.0,Early,"ETL, Databases, Cloud","Spark, Hadoop, PySpark",Security+,Hackathon Winner,1,0,1,2024-09-04,Private,Phone,America/Los_Angeles,https://portfolio.example.com/lburns.81,https://github.com/lburns,2025-10-25T04:47:46
e410494e-eebf-45b8-8441-8e337c0509a4,5982af4d-0209-4a7d-b6ab-51d4615eeff4,77fc99eb-befd-4f6e-a275-127bdab6fd2f,Software Engineer,0.4,Early,"ETL, Databases, Cloud","Communication, Teamwork",PMP,Dean's List,0,0,1,2024-06-25,SLU-only,Email,America/New_York,https://portfolio.example.com/jbaxter.82,https://github.com/jbaxter,2025-10-25T04:47:46
1f946a18-9cf5-4383-929a-386e8346f389,622d141e-9b67-47b5-94cd-d413cef9163c,a4122c5b-1b87-45ea-8fe3-48ad9365fcdc,Data Analyst,0.4,Early,"Java, Algorithms, DS","Communication, Teamwork",AWS CCP,Hackathon Winner,1,0,1,2024-05-22,Public,LinkedIn,America/Chicago,https://portfolio.example.com/lmiller.83,https://github.com/lmiller,2025-10-25T04:47:46
133cd2ef-4cc7-4578-b1d4-f609cb06f774,085c5798-fd36-456e-b7c4-a8020cbd17d4,96e16b2b-e5a7-4251-9f21-50c9753ea823,Data Analyst,0.2,Early,"Network Sec, Splunk, IAM","SIEM, SOC",None,Published Paper,1,1,0,,SLU-only,Email,America/Chicago,https://portfolio.example.com/agreen.84,https://github.com/agreen,2025-10-25T04:47:46
fcd9f838-cd8f-4817-a8d3-8a1720e77b1d,a5a342a3-ea66-455a-9a7f-7d96c79750ec,,,0.0,Early,"Git, CI/CD, Microservices","Spark, Hadoop, PySpark",PMP,Hackathon Winner,1,1,1,,Public,LinkedIn,America/New_York,https://portfolio.example.com/inelson.85,https://github.com/inelson,2025-10-25T04:47:46
5bcabd69-5b0b-450b-9215-a26deeabb6e0,f3096aed-819c-4c42-9d4a-faa498486c82,9fb5a99c-4136-4317-a663-a0c748ee69c9,Associate Consultant,0.0,Early,"Python, SQL, Statistics","Communication, Teamwork",PMP,Dean's List,1,0,0,,Public,Email,America/Los_Angeles,https://portfolio.example.com/cmartinez.86,https://github.com/cmartinez,2025-10-25T04:47:46
95427ead-3503-4b0f-9853-82a66f751c90,f7b4c23c-9965-48cd-92bd-910b6dd8c1fb,0a79dad3-c310-4e43-a841-b424badf1c76,Business Analyst,1.0,Early,"Python, SQL, Statistics","Spark, Hadoop, PySpark",AWS CCP,Volunteer Lead,1,0,1,,Public,Email,America/Los_Angeles,https://portfolio.example.com/cmanning.87,https://github.com/cmanning,2025-10-25T04:47:46
a287d63b-9589-4b56-9c81-1b191b2c0837,4438ea01-2e09-43c8-a490-facdbb917c55,,,0.0,Early,"Git, CI/CD, Microservices","Spark, Hadoop, PySpark",Azure Fundamentals,Published Paper,1,0,1,2024-08-04,SLU-only,Email,America/Los_Angeles,https://portfolio.example.com/kallison.88,https://github.com/kallison,2025-10-25T04:47:46
3a240495-6131-4073-9420-7662658a1b1c,1bdf85a1-cf9e-40dd-851b-7981c7c5a4a7,,,0.0,Early,"Power BI, Excel, Storytelling","Spark, Hadoop, PySpark",Security+,Dean's List,1,0,1,2024-11-10,SLU-only,Email,America/New_York,https://portfolio.example.com/nmanning.89,https://github.com/nmanning,2025-10-25T04:47:46
f50c7a87-6b2b-4040-ad69-87ebecc32a81,8db4c013-ec5f-4d77-8498-1bb423f90ade,,,0.0,Early,"Git, CI/CD, Microservices","AWS, Azure, GCP",Security+,Published Paper,0,1,1,2023-12-09,SLU-only,Email,America/Chicago,https://portfolio.example.com/jjackson.90,https://github.com/jjackson,2025-10-25T04:47:46
de1991a2-48ef-4762-a116-b952fee9ab25,11a24b5e-6c30-46d7-83f3-1254da5a4f24,03c126ee-d25d-4687-aa91-ce2b6246afed,Data Engineer,0.2,Early,"ETL, Databases, Cloud","Communication, Teamwork",Security+,Dean's List,0,1,1,,Private,Phone,America/New_York,https://portfolio.example.com/abrooks.91,https://github.com/abrooks,2025-10-25T04:47:46
d3d1a11e-d80c-4ee0-b2ac-3b56b6fd6b77,da925b9b-dfa0-4e23-bb07-62e7656cd3bb,a7665139-c52b-41f5-99fa-d2d7259d4e59,Data Engineer,0.7,Early,"Python, SQL, Statistics","Spark, Hadoop, PySpark",None,,1,0,0,2024-01-24,SLU-only,Phone,America/Los_Angeles,https://portfolio.example.com/kdavis.92,https://github.com/kdavis,2025-10-25T04:47:46
0a42b6fd-f297-47e4-b070-9410a652dae4,8558c0f8-345d-4e5a-af55-df8b0c82cf4e,6e074830-44b4-493c-b140-47b40646fe6a,QA Engineer,0.1,Early,"ETL, Databases, Cloud","ML, DL, MLOps",AWS CCP,Dean's List,1,1,0,,Public,Email,America/New_York,https://portfolio.example.com/tsmith.93,https://github.com/tsmith,2025-10-25T04:47:46
332aef64-d820-4b94-b64a-4d22026a0fa1,c8c6b4df-25c6-4057-8aa3-e6d83639aaba,,,0.0,Early,"Git, CI/CD, Microservices","SIEM, SOC",None,,1,0,1,,Private,Phone,America/Los_Angeles,https://portfolio.example.com/jnielsen.94,https://github.com/jnielsen,2025-10-25T04:47:46
e74ff51a-7eb3-458f-ac69-73086d4962e3,b78f69a4-8cd2-4bf6-a358-e7e2f1ad98bc,bb96566b-d422-419b-97fe-fbf23c09864c,Software Engineer,0.2,Early,"ETL, Databases, Cloud","ML, DL, MLOps",Azure Fundamentals,Dean's List,1,0,0,,Private,Email,America/Los_Angeles,https://portfolio.example.com/cmarquez.95,https://github.com/cmarquez,2025-10-25T04:47:46
cf8dd103-547d-4dcb-ac3b-ce2bad3076f3,e198d4cb-2609-449e-8d9a-f666a22b03c1,7018dc09-0da4-4923-8b22-1bbcbf0d6799,Business Analyst,0.2,Early,"Python, SQL, Statistics","DAX, Modeling, Dashboards",Security+,,1,1,0,,SLU-only,Email,America/New_York,https://portfolio.example.com/jharper.96,https://github.com/jharper,2025-10-25T04:47:46
3de3f07e-d027-420c-8d90-9fcfbc152eb0,b50481e2-ba72-412a-a910-a9d3f3ceace6,,,0.0,Early,"Python, SQL, Statistics","ML, DL, MLOps",AWS CCP,Published Paper,1,1,1,,SLU-only,Email,America/Los_Angeles,https://portfolio.example.com/wtodd.97,https://github.com/wtodd,2025-10-25T04:47:46
97c876e7-8ff8-4e93-ad02-1d379afbc230,2c6a3f85-b889-4858-bf38-cffbe388878e,488ccf46-6e64-410e-8ceb-1bd076dfd212,Business Analyst,0.2,Early,"Network Sec, Splunk, IAM","Communication, Teamwork",PMP,Hackathon Winner,1,1,1,2025-06-30,Public,LinkedIn,America/New_York,https://portfolio.example.com/pbecker.98,https://github.com/pbecker,2025-10-25T04:47:46
30b55675-6321-41f1-8e17-e02dbe18eb75,9e11f3ae-1e92-422f-aa73-3de37f49a2a4,ff747dd4-9055-442f-ad5f-9e81b833c50c,Data Analyst,0.4,Early,"Network Sec, Splunk, IAM","Spark, Hadoop, PySpark",PMP,,0,0,0,,Private,Email,America/Los_Angeles,https://portfolio.example.com/kmccormick.99,https://github.com/kmccormick,2025-10-25T04:47:46
ef5d27f3-1b85-4d31-901a-88baa2c5a163,455db512-2be7-4309-89ed-82633fcbfad7,eef5ed7b-bd81-4fcc-aa4f-7bcaeeec61a3,Associate Consultant,0.5,Early,"Python, SQL, Statistics","AWS, Azure, GCP",Security+,Dean's List,0,0,1,2024-08-06,Private,LinkedIn,America/Chicago,https://portfolio.example.com/avazquez.100,https://github.com/avazquez,2025-10-25T04:47:46
bb59039d-d2e3-4cc4-8fe5-50850e39a4f0,99f18731-e39d-4959-b35d-05147855012b,b062f236-057d-4e89-8edf-96514890982c,Data Analyst,0.3,Early,"Git, CI/CD, Microservices","ML, DL, MLOps",PMP,Dean's List,1,0,1,2024-02-09,Public,Email,America/New_York,https://portfolio.example.com/pli.101,https://github.com/pli,2025-10-25T04:47:46
ad7eada4-49fc-49bb-a393-0d9394f6a2b0,19ed81e8-10a1-42c7-b8d1-67a8d99a082f,18e4e368-f6d7-4cd2-846c-157ff8e3897b,Associate Consultant,0.5,Early,"Git, CI/CD, Microservices","AWS, Azure, GCP",AWS CCP,Published Paper,0,1,1,2023-12-27,Public,Phone,America/Chicago,https://portfolio.example.com/jglover.102,https://github.com/jglover,2025-10-25T04:47:46
a30730d3-24f5-4dfd-849f-ff13b1861eb4,725f96a8-97f1-4739-971d-442bed94dbc2,00e58abd-b5ad-4cdd-a743-2483f9ba2893,Associate Consultant,0.4,Early,"Java, Algorithms, DS","Communication, Teamwork",AWS CCP,Hackathon Winner,0,0,1,,Public,Email,America/Los_Angeles,https://portfolio.example.com/cbutler.103,https://github.com/cbutler,2025-10-25T04:47:46
9093d32c-e350-4395-b6a7-ed29ed436c28,4e522258-476c-40b4-8f66-2b82036da7a7,,,0.0,Early,"ETL, Databases, Cloud","Spark, Hadoop, PySpark",PMP,,0,0,1,,Private,Phone,America/New_York,https://portfolio.example.com/lholland.104,https://github.com/lholland,2025-10-25T04:47:46
33ca82e1-2da0-4612-80c0-6b8a92910343,0c6dda06-384e-435e-87a2-75dd748f755c,23a7dc54-32c8-4c1e-b5ce-c1aca50051f2,Data Engineer,0.0,Early,"Power BI, Excel, Storytelling","Communication, Teamwork",Security+,Dean's List,1,0,1,,Private,Phone,America/New_York,https://portfolio.example.com/aaustin.105,https://github.com/aaustin,2025-10-25T04:47:46
e49cff69-f03d-4488-bda6-428d5e7d9e51,a2a38089-7659-4fba-a038-6088738c1adf,0b10428c-202f-4f86-b053-a089e5b8cf2e,QA Engineer,0.8,Early,"Python, SQL, Statistics","SIEM, SOC",None,Published Paper,0,0,1,,Private,LinkedIn,America/Chicago,https://portfolio.example.com/rsmith.106,https://github.com/rsmith,2025-10-25T04:47:46
d31c75fa-3993-4e50-8727-f3870dd838ae,bde560d2-9803-4eae-a551-a6391d4277fd,cc51b71f-b1cb-45ea-b36a-b44fe0544cb8,Software Engineer,0.3,Early,"Python, SQL, Statistics","Communication, Teamwork",None,Hackathon Winner,1,0,1,2024-10-12,Public,Email,America/New_York,https://portfolio.example.com/hphillips.107,https://github.com/hphillips,2025-10-25T04:47:46
dd13de89-3c64-4f02-8404-4d59831a26c1,13b22a6d-10c4-4e19-97b2-93be327996fe,f4a4ed29-3951-490c-95b4-7f872b2b1c74,Business Analyst,0.5,Early,"Git, CI/CD, Microservices","AWS, Azure, GCP",None,Volunteer Lead,0,0,0,2025-07-24,Public,LinkedIn,America/Los_Angeles,https://portfolio.example.com/fhurst.108,https://github.com/fhurst,2025-10-25T04:47:46
f7018f5a-e546-4a02-86ac-d31655587504,73c3909e-6579-4665-aeb0-68eece71ff4c,,,0.0,Early,"Network Sec, Splunk, IAM","AWS, Azure, GCP",PMP,Published Paper,0,1,1,,Private,LinkedIn,America/New_York,https://portfolio.example.com/jglover.109,https://github.com/jglover,2025-10-25T04:47:46
236e0457-c162-48dc-a546-89401f95609e,981fd802-6611-4944-b62b-71f922c6c9b5,,,0.0,Early,"Power BI, Excel, Storytelling","DAX, Modeling, Dashboards",Security+,Dean's List,0,0,1,2024-03-19,SLU-only,LinkedIn,America/Chicago,https://portfolio.example.com/ahernandez.110,https://github.com/ahernandez,2025-10-25T04:47:46
24866b39-ea77-4de8-96d6-eb05cc338e95,12473b60-11ea-4b38-990f-ff26ae382477,239aea58-8414-4908-9e3a-a32940fccb51,Software Engineer,0.1,Early,"Power BI, Excel, Storytelling","Spark, Hadoop, PySpark",Azure Fundamentals,Published Paper,0,1,0,2024-10-18,Public,Email,America/New_York,https://portfolio.example.com/cellis.111,https://github.com/cellis,2025-10-25T04:47:46
b35ba76f-c8cf-4116-9fcc-5922999b94f5,4f1adae0-45a0-452e-87b2-f48a8f6a261c,,,0.0,Early,"Network Sec, Splunk, IAM","Communication, Teamwork",AWS CCP,Hackathon Winner,1,1,0,,Public,LinkedIn,America/Chicago,https://portfolio.example.com/ribarra.112,https://github.com/ribarra,2025-10-25T04:47:46
81633f1c-6ca4-4c0e-bf45-bb5a0f38cb03,2219fe0d-7c47-46a4-8ecd-e89953e77314,f4846560-b761-491b-b707-5110d1d1d793,Data Analyst,0.1,Early,"Git, CI/CD, Microservices","ML, DL, MLOps",Security+,Hackathon Winner,1,0,0,,Public,Phone,America/Chicago,https://portfolio.example.com/ssmith.113,https://github.com/ssmith,2025-10-25T04:47:46
1a89371c-498b-4def-8f46-d3b2e02080c2,97ac71bd-02d5-4f58-b465-338756333465,1662edb9-3d33-46c2-bd2c-4361820e7b5a,Business Analyst,0.6,Early,"Network Sec, Splunk, IAM","SIEM, SOC",Azure Fundamentals,Hackathon Winner,0,1,0,,SLU-only,LinkedIn,America/New_York,https://portfolio.example.com/jharvey.114,https://github.com/jharvey,2025-10-25T04:47:46
17af9613-7930-4de7-af21-26f353257969,568d7894-002d-41ac-bfce-628e1272155d,,,0.0,Early,"Git, CI/CD, Microservices","AWS, Azure, GCP",Security+,Published Paper,0,1,0,,Private,Phone,America/New_York,https://portfolio.example.com/rsmith.115,https://github.com/rsmith,2025-10-25T04:47:46
04173078-5691-4c75-a8b5-8dee807ccb3b,a1a419c2-e11e-4d70-8395-f207d1d0c0b3,827670cb-f073-4131-9782-99b8451e1bf6,Security Analyst,0.5,Early,"Power BI, Excel, Storytelling","AWS, Azure, GCP",PMP,Published Paper,0,1,0,,Public,Email,America/Los_Angeles,https://portfolio.example.com/mwilliams.116,https://github.com/mwilliams,2025-10-25T04:47:46
19103237-3375-4f1b-932a-fae5d2632c99,667b4104-ac74-4b46-85c1-253cb927fd40,8aba460d-7c08-4c35-8559-db2c3faa9bed,Business Analyst,0.2,Early,"Python, SQL, Statistics","AWS, Azure, GCP",PMP,Hackathon Winner,0,1,0,2024-01-31,SLU-only,Phone,America/Chicago,https://portfolio.example.com/bvelez.117,https://github.com/bvelez,2025-10-25T04:47:46
96b54220-85a8-4a75-b14c-74bb2b95084e,85989fe5-af67-40ca-bdde-a8a4bde02544,15063681-d191-41b1-bfc5-c4fdef131a15,Data Engineer,0.1,Early,"Power BI, Excel, Storytelling","SIEM, SOC",None,Volunteer Lead,1,0,0,2025-10-20,SLU-only,LinkedIn,America/New_York,https://portfolio.example.com/mpage.118,https://github.com/mpage,2025-10-25T04:47:46
62975a78-bd07-4a74-95ad-3fac404a2370,5e72b026-67f4-47ba-abb1-9aa8836a9da8,e19f6afb-0ad5-47ca-91c3-ba3de2f7d502,Security Analyst,0.7,Early,"Git, CI/CD, Microservices","Communication, Teamwork",Security+,Published Paper,0,0,1,,SLU-only,LinkedIn,America/New_York,https://portfolio.example.com/lphillips.119,https://github.com/lphillips,2025-10-25T04:47:46
5a8c95eb-2d46-4a4f-839d-04d3216b30d8,a1b9650a-657e-461b-97b8-c88e5029f88b,,,0.0,Early,"Java, Algorithms, DS","ML, DL, MLOps",Azure Fundamentals,Hackathon Winner,0,0,0,,Public,LinkedIn,America/New_York,https://portfolio.example.com/areed.120,https://github.com/areed,2025-10-25T04:47:46
cfb9c070-22be-472c-b7aa-31c891a1b647,f1bad8ed-f106-4790-9036-c38e274c9389,,,0.0,Early,"Git, CI/CD, Microservices","ML, DL, MLOps",AWS CCP,,1,1,1,,SLU-only,LinkedIn,America/New_York,https://portfolio.example.com/lnielsen.121,https://github.com/lnielsen,2025-10-25T04:47:46
81707763-ff52-4822-a25a-6b413847b5f7,ce6bfbcc-3381-4517-8712-eb3c4dcda869,cc2e39ba-6e08-4b04-933b-fe3a4b4ae5a6,Security Analyst,0.4,Early,"ETL, Databases, Cloud","ML, DL, MLOps",Azure Fundamentals,Dean's List,1,0,0,2024-04-04,SLU-only,Phone,America/Los_Angeles,https://portfolio.example.com/bjenkins.122,https://github.com/bjenkins,2025-10-25T04:47:46
ec14ae21-ac0f-45af-9f8c-2b085f1f60e4,c9cb2f5e-fe3a-45a6-b105-fb2ae75e333e,f4846560-b761-491b-b707-5110d1d1d793,QA Engineer,1.0,Early,"Network Sec, Splunk, IAM","ML, DL, MLOps",PMP,Volunteer Lead,1,0,0,2024-05-31,Private,LinkedIn,America/Los_Angeles,https://portfolio.example.com/mparker.123,https://github.com/mparker,2025-10-25T04:47:46
bd7098f7-ec7a-479e-a516-7f8761346d5b,e9d611d4-4edb-43b3-9f2f-c039eb168dda,439e77da-895e-4e0f-8440-898b281ed04a,Associate Consultant,0.7,Early,"Python, SQL, Statistics","Spark, Hadoop, PySpark",Azure Fundamentals,,0,0,0,,Private,LinkedIn,America/Chicago,https://portfolio.example.com/tunderwood.124,https://github.com/tunderwood,2025-10-25T04:47:46
80877aac-897f-4fc1-a95e-f97def556328,c1b3821d-13d1-4318-b5f2-7b2e718a056c,,,0.0,Early,"Network Sec, Splunk, IAM","SIEM, SOC",Azure Fundamentals,Hackathon Winner,0,0,1,2024-06-18,Public,Email,America/Los_Angeles,https://portfolio.example.com/mbarnett.125,https://github.com/mbarnett,2025-10-25T04:47:46
9b35837a-12ed-4c5c-ab8c-897208b0c39c,c987593d-3e27-4d2c-b462-fdac906c5f93,5e0a4b0c-7b24-47f9-b71a-dda6c29463d5,Security Analyst,0.7,Early,"Python, SQL, Statistics","Spark, Hadoop, PySpark",None,Published Paper,1,0,0,2024-12-23,Public,Phone,America/New_York,https://portfolio.example.com/aperez.126,https://github.com/aperez,2025-10-25T04:47:46
692bb471-d0b9-4ddf-a12d-7fda656c1c5e,9c09da73-bfca-45d8-9afe-f2f009109d8d,6f4343f1-4713-46a8-b0c9-32abc2cddea6,Data Engineer,0.9,Early,"Power BI, Excel, Storytelling","Communication, Teamwork",None,Dean's List,1,1,1,2024-10-03,Private,Email,America/Chicago,https://portfolio.example.com/dnewton.127,https://github.com/dnewton,2025-10-25T04:47:46
68859cc8-b191-400e-8723-6466b29736a3,aa1e7464-a500-47f8-b0bf-0f7f96b65f37,619cf319-030f-417d-8beb-8b17aded039f,Associate Consultant,0.9,Early,"Power BI, Excel, Storytelling","ML, DL, MLOps",None,,1,1,1,,Private,Phone,America/Chicago,https://portfolio.example.com/tjohnson.128,https://github.com/tjohnson,2025-10-25T04:47:46
515424d8-b5ae-4f17-8256-31961b82431e,a581db0b-4143-4327-a800-9a82e0fffe37,de50651b-f58e-43b0-b296-ab0263e439eb,Security Analyst,0.9,Early,"ETL, Databases, Cloud","DAX, Modeling, Dashboards",None,,0,1,1,,SLU-only,LinkedIn,America/Los_Angeles,https://portfolio.example.com/swolfe.129,https://github.com/swolfe,2025-10-25T04:47:46
1f07f9f9-c2c0-4722-94e2-afb56395658e,d763318e-2c1d-4617-98d7-414067be6585,54b4353b-35e3-4159-9040-c1de493652de,QA Engineer,0.7,Early,"Java, Algorithms, DS","Communication, Teamwork",Security+,Published Paper,1,1,0,,Public,LinkedIn,America/Los_Angeles,https://portfolio.example.com/ckelly.130,https://github.com/ckelly,2025-10-25T04:47:46
ee56fb37-a7c7-4871-a910-cac6a3c02566,a08006fc-160a-4ea5-9e8d-f617e8e4c421,8db68cf4-d479-457d-a644-81395b802b0f,Software Engineer,0.8,Early,"Java, Algorithms, DS","Communication, Teamwork",Azure Fundamentals,Hackathon Winner,1,0,1,2025-10-22,Private,Email,America/Chicago,https://portfolio.example.com/bjoyce.131,https://github.com/bjoyce,2025-10-25T04:47:46
89cd8994-004e-4078-bdcc-86d6c80809e0,ca13c093-7d12-4f73-8227-c5290945cf50,65c3d47f-9684-456c-bba6-b5770296065b,Data Analyst,0.1,Early,"Git, CI/CD, Microservices","Communication, Teamwork",None,,1,1,0,,Public,Email,America/Los_Angeles,https://portfolio.example.com/kwilliams.132,https://github.com/kwilliams,2025-10-25T04:47:46
9754cc47-4c10-4a15-b841-d69ae0bcd669,50acdf85-53b2-4c7e-8406-89aa38e739a9,,,0.0,Early,"Git, CI/CD, Microservices","Spark, Hadoop, PySpark",Azure Fundamentals,,1,1,0,,Private,Phone,America/Los_Angeles,https://portfolio.example.com/kdeleon.133,https://github.com/kdeleon,2025-10-25T04:47:46
39a02e9d-e410-4cdd-b69b-771684bc96ab,f47a10f1-faa6-45a4-9104-807e0790775c,49473205-ea83-4e07-84fc-f55ce7c353ce,Business Analyst,0.6,Early,"Network Sec, Splunk, IAM","Spark, Hadoop, PySpark",None,Published Paper,1,1,1,2024-03-12,SLU-only,Phone,America/Los_Angeles,https://portfolio.example.com/ccooper.134,https://github.com/ccooper,2025-10-25T04:47:46
d6d121ab-9fe7-4419-9d7b-f59ad033ac67,413edf60-3f22-45e7-a76a-093c3477274b,,,0.0,Early,"Power BI, Excel, Storytelling","SIEM, SOC",Azure Fundamentals,Dean's List,1,1,0,,Public,LinkedIn,America/New_York,https://portfolio.example.com/ppatterson.135,https://github.com/ppatterson,2025-10-25T04:47:46
0e8451d1-521d-4a26-9aa7-79927dae73b2,02d9a1b3-2068-4943-bb36-77aa9c10d1b3,4ce78599-69a6-4131-bf9b-3a6dfe2ae2ae,Security Analyst,0.2,Early,"Java, Algorithms, DS","Communication, Teamwork",AWS CCP,Volunteer Lead,0,1,0,2025-01-11,Public,Phone,America/New_York,https://portfolio.example.com/dmarsh.136,https://github.com/dmarsh,2025-10-25T04:47:46
3259e4b3-ce69-4c55-8b6b-4375abdb2e99,285d2835-faf4-4a8e-98fe-d40cccfa0b9a,,,0.0,Early,"Network Sec, Splunk, IAM","Spark, Hadoop, PySpark",PMP,Dean's List,0,1,1,,Private,LinkedIn,America/Chicago,https://portfolio.example.com/bmoore.137,https://github.com/bmoore,2025-10-25T04:47:46
5d6fd3c2-f939-433f-b819-db504447c132,5b1663aa-2fe2-46d2-9a1d-efc924a33a36,,,0.0,Early,"Power BI, Excel, Storytelling","ML, DL, MLOps",AWS CCP,Dean's List,1,0,0,2024-03-02,Public,Email,America/Los_Angeles,https://portfolio.example.com/jmelton.138,https://github.com/jmelton,2025-10-25T04:47:46
95b44fce-1a48-4ac7-b8e1-d35a0d242914,d87b8ecf-d8f8-4f5b-b6ea-4d8082c6d9be,,,0.0,Early,"Python, SQL, Statistics","DAX, Modeling, Dashboards",Azure Fundamentals,Dean's List,1,0,0,2024-03-20,Public,LinkedIn,America/Chicago,https://portfolio.example.com/bmeyer.139,https://github.com/bmeyer,2025-10-25T04:47:46
48b370f8-71a0-4934-b4bd-f858f850ccde,280773ef-3d81-449f-9124-3cd1217fd547,,,0.0,Early,"Power BI, Excel, Storytelling","DAX, Modeling, Dashboards",AWS CCP,Dean's List,1,1,1,2024-07-30,Public,Phone,America/Chicago,https://portfolio.example.com/rlucas.140,https://github.com/rlucas,2025-10-25T04:47:46
56bd3f11-49da-475e-89d5-d4a2c0c0102d,9aaff0ba-276e-4554-afe2-2c5d99ee1ecb,12f9d32a-1b89-4da6-9a10-546cc9dbd0d3,Data Engineer,0.8,Early,"Network Sec, Splunk, IAM","AWS, Azure, GCP",Azure Fundamentals,,0,1,0,,Private,Phone,America/Los_Angeles,https://portfolio.example.com/dmejia.141,https://github.com/dmejia,2025-10-25T04:47:46
