event_id,event_name,event_type,event_theme,event_description,start_datetime,end_datetime,timezone,delivery_mode,location_venue,location_city,location_state,location_country,organizer_unit,organizer_contact_email,capacity,rsvp_required,registrations_count,attendees_count,feedback_score_avg
deb67e0a-cc8e-4cef-b02d-591f01360030,Webinar 0081 • Cloud & DevOps Pathways,Webinar,Cloud & DevOps Pathways,Join us for webinar on cloud & devops pathways.,2025-06-05 14:00:00,2025-06-05 17:00:00,America/New_York,Virtual,Data Science Hub,Seattle,WA,USA,Chaifetz School of Business,chaifetz-events@slu.edu,415,1,415,209,4.24
486f7ab3-2fe8-4ff4-ba32-ec7231eeb989,Workshop 0082 • Cybersecurity Trends 2025,Workshop,Cybersecurity Trends 2025,Join us for workshop on cybersecurity trends 2025.,2025-10-25 14:00:00,2025-10-25 15:00:00,America/New_York,In-person,Data Science Hub,Seattle,WA,USA,Chaifetz School of Business,chaifetz-events@slu.edu,35,1,35,35,4.86
bbb05cea-d6d8-44eb-8935-9f9fee87a45c,Meetup 0083 • Product & Project Management,Meetup,Product & Project Management,Join us for meetup on product & project management.,2026-04-11 14:00:00,2026-04-11 16:00:00,America/Chicago,In-person,Alumni Center,Boston,MA,USA,School of Science & Engineering,sse-events@slu.edu,87,1,87,87,4.05
de8e530c-5109-4388-bf93-e72f71514546,Guest Lecture 0084 • Consulting Case Prep,Guest Lecture,Consulting Case Prep,Join us for guest lecture on consulting case prep.,2025-12-20 10:00:00,2025-12-20 13:00:00,America/New_York,Hybrid,Virtual Stage,Online,,USA,Data Science Institute,dsi@slu.edu,124,1,124,124,3.59
72bbb7c0-529c-4962-aa2e-84d8bc7f2323,Career Fair 0085 • Resume & Interview Mastery,Career Fair,Resume & Interview Mastery,Join us for career fair on resume & interview mastery.,2025-07-04 10:00:00,2025-07-04 13:00:00,America/Los_Angeles,In-person,Alumni Center,Boston,MA,USA,Cybersecurity Center,cybercenter@slu.edu,1161,1,286,286,3.67
340c0501-58f7-44bf-84ba-0333cb7d4f31,Webinar 0086 • Networking Night,Webinar,Networking Night,Join us for webinar on networking night.,2026-04-06 10:00:00,2026-04-06 11:00:00,America/Los_Angeles,Hybrid,Global Webinar Room,Online,,USA,Chaifetz School of Business,chaifetz-events@slu.edu,515,1,474,396,3.63
8b8cfd68-f7d1-4b66-922c-f85d7d9a8960,Workshop 0087 • Employer Spotlight,Workshop,Employer Spotlight,Join us for workshop on employer spotlight.,2026-02-17 14:00:00,2026-02-17 17:00:00,America/Chicago,Hybrid,Alumni Center,Boston,MA,USA,Data Science Institute,dsi@slu.edu,48,1,48,48,4.3
eebe2ef0-e4da-4f4c-9035-5e89190973d1,Meetup 0088 • AI & Data Analytics Careers,Meetup,AI & Data Analytics Careers,Join us for meetup on ai & data analytics careers.,2025-11-01 14:00:00,2025-11-01 15:00:00,America/New_York,Virtual,Career Services Hall,Chicago,IL,USA,Chaifetz School of Business,chaifetz-events@slu.edu,169,0,169,93,
2cbc9e98-c35e-4c49-861a-4a3b122bcaea,Guest Lecture 0089 • Cloud & DevOps Pathways,Guest Lecture,Cloud & DevOps Pathways,Join us for guest lecture on cloud & devops pathways.,2025-06-14 10:00:00,2025-06-14 11:00:00,America/New_York,In-person,Chaifetz Arena,St. Louis,MO,USA,Data Science Institute,dsi@slu.edu,153,1,153,153,4.19
906da56f-f169-49d2-9f20-b2b5d64f5805,Career Fair 0090 • Cybersecurity Trends 2025,Career Fair,Cybersecurity Trends 2025,Join us for career fair on cybersecurity trends 2025.,2025-11-15 10:00:00,2025-11-15 13:00:00,America/Chicago,Virtual,Global Webinar Room,Online,,USA,Data Science Institute,dsi@slu.edu,725,1,466,158,4.88
51b79d42-1ef1-452b-b579-e268637ae010,Webinar 0091 • Product & Project Management,Webinar,Product & Project Management,Join us for webinar on product & project management.,2026-01-13 10:00:00,2026-01-13 11:00:00,America/Los_Angeles,Virtual,Alumni Center,Boston,MA,USA,Chaifetz School of Business,chaifetz-events@slu.edu,298,1,118,118,4.99
056d7dcf-c7e8-486a-a834-d342ffcd1043,Workshop 0092 • Consulting Case Prep,Workshop,Consulting Case Prep,Join us for workshop on consulting case prep.,2025-11-12 14:00:00,2025-11-12 16:00:00,America/Los_Angeles,Hybrid,Chaifetz Arena,St. Louis,MO,USA,Chaifetz School of Business,chaifetz-events@slu.edu,138,1,138,138,4.32
885c503d-bcdf-446a-ab32-b58b8a33abb5,Meetup 0093 • Resume & Interview Mastery,Meetup,Resume & Interview Mastery,Join us for meetup on resume & interview mastery.,2025-06-13 14:00:00,2025-06-13 15:00:00,America/Los_Angeles,Hybrid,Chaifetz Arena,St. Louis,MO,USA,School of Science & Engineering,sse-events@slu.edu,85,1,85,85,4.9
e3735694-2953-4cab-9632-67ed1b68b960,Guest Lecture 0094 • Networking Night,Guest Lecture,Networking Night,Join us for guest lecture on networking night.,2025-08-27 14:00:00,2025-08-27 16:00:00,America/New_York,Hybrid,Data Science Hub,Seattle,WA,USA,Cybersecurity Center,cybercenter@slu.edu,147,1,147,147,3.65
1c5c9a65-ee45-4442-9742-bd5812c72826,Career Fair 0095 • Employer Spotlight,Career Fair,Employer Spotlight,Join us for career fair on employer spotlight.,2026-01-10 18:00:00,2026-01-10 21:00:00,America/New_York,Virtual,Alumni Center,Boston,MA,USA,Career Services,careerservices@slu.edu,879,0,357,233,4.41
a475028e-5f89-4222-8772-4c4edbffc999,Webinar 0096 • AI & Data Analytics Careers,Webinar,AI & Data Analytics Careers,Join us for webinar on ai & data analytics careers.,2025-06-05 14:00:00,2025-06-05 15:00:00,America/Chicago,Virtual,Tech Innovation Lab,Austin,TX,USA,School of Science & Engineering,sse-events@slu.edu,479,1,257,257,3.83
4720a62a-1015-4453-9ab8-31ab2ff99eb9,Workshop 0097 • Cloud & DevOps Pathways,Workshop,Cloud & DevOps Pathways,Join us for workshop on cloud & devops pathways.,2025-10-12 18:00:00,2025-10-12 20:00:00,America/Chicago,Hybrid,Busch Student Center,St. Louis,MO,USA,Chaifetz School of Business,chaifetz-events@slu.edu,70,1,70,70,4.6
1d607f90-d197-4ee7-9494-e849b261b4f5,Meetup 0098 • Cybersecurity Trends 2025,Meetup,Cybersecurity Trends 2025,Join us for meetup on cybersecurity trends 2025.,2025-09-14 18:00:00,2025-09-14 19:00:00,America/Los_Angeles,Virtual,Virtual Stage,Online,,USA,School of Science & Engineering,sse-events@slu.edu,56,0,56,56,4.35
f999179f-938a-4a1e-af05-fc9c72db9866,Guest Lecture 0099 • Product & Project Management,Guest Lecture,Product & Project Management,Join us for guest lecture on product & project management.,2026-04-09 18:00:00,2026-04-09 21:00:00,America/Los_Angeles,Hybrid,Virtual Stage,Online,,USA,School of Science & Engineering,sse-events@slu.edu,97,1,97,97,3.62
34bdf873-4df0-4200-9f95-99ad973f5253,Career Fair 0100 • Consulting Case Prep,Career Fair,Consulting Case Prep,Join us for career fair on consulting case prep.,2025-08-16 14:00:00,2025-08-16 16:00:00,America/Chicago,Hybrid,Chaifetz Arena,St. Louis,MO,USA,School of Science & Engineering,sse-events@slu.edu,958,1,613,379,3.53
9cd22058-a66f-4ee8-afdd-3c5e28396f9f,Webinar 0101 • Resume & Interview Mastery,Webinar,Resume & Interview Mastery,Join us for webinar on resume & interview mastery.,2026-04-01 14:00:00,2026-04-01 15:00:00,America/Los_Angeles,Hybrid,Virtual Stage,Online,,USA,Career Services,careerservices@slu.edu,460,1,455,241,
b2dbe776-b08f-4a23-8eb6-08fa3abb9b97,Workshop 0102 • Networking Night,Workshop,Networking Night,Join us for workshop on networking night.,2025-11-15 14:00:00,2025-11-15 16:00:00,America/Chicago,Virtual,Alumni Center,Boston,MA,USA,Cybersecurity Center,cybercenter@slu.edu,138,1,138,106,
0960d990-778e-4ce2-a7e8-a7c2f5a12419,Meetup 0103 • Employer Spotlight,Meetup,Employer Spotlight,Join us for meetup on employer spotlight.,2025-10-29 14:00:00,2025-10-29 18:00:00,America/Los_Angeles,In-person,Busch Student Center,St. Louis,MO,USA,Cybersecurity Center,cybercenter@slu.edu,175,1,175,175,4.88
2eb2223d-44af-424f-8a0b-c90ecc719cc8,Guest Lecture 0104 • AI & Data Analytics Careers,Guest Lecture,AI & Data Analytics Careers,Join us for guest lecture on ai & data analytics careers.,2026-03-30 10:00:00,2026-03-30 12:00:00,America/Los_Angeles,Virtual,Chaifetz Arena,St. Louis,MO,USA,Chaifetz School of Business,chaifetz-events@slu.edu,204,1,137,137,4.76
14c44795-2671-4295-a85a-022dd606fb5a,Career Fair 0105 • Cloud & DevOps Pathways,Career Fair,Cloud & DevOps Pathways,Join us for career fair on cloud & devops pathways.,2025-11-11 18:00:00,2025-11-11 21:00:00,America/Los_Angeles,In-person,Global Webinar Room,Online,,USA,School of Science & Engineering,sse-events@slu.edu,535,0,535,274,4.16
10fd1668-8b1d-4152-8c72-a85ca58169fc,Webinar 0106 • Cybersecurity Trends 2025,Webinar,Cybersecurity Trends 2025,Join us for webinar on cybersecurity trends 2025.,2025-07-22 18:00:00,2025-07-22 20:00:00,America/New_York,Hybrid,Busch Student Center,St. Louis,MO,USA,Cybersecurity Center,cybercenter@slu.edu,361,1,317,133,3.77
5c4e8255-dcb9-4a5f-a6ba-afcbbe76c412,Workshop 0107 • Product & Project Management,Workshop,Product & Project Management,Join us for workshop on product & project management.,2026-03-17 10:00:00,2026-03-17 12:00:00,America/Los_Angeles,Virtual,Global Webinar Room,Online,,USA,Career Services,careerservices@slu.edu,144,1,144,144,4.61
767960c0-098d-4c70-b460-c9390d95ce70,Meetup 0108 • Consulting Case Prep,Meetup,Consulting Case Prep,Join us for meetup on consulting case prep.,2025-05-22 18:00:00,2025-05-22 22:00:00,America/New_York,Hybrid,Busch Student Center,St. Louis,MO,USA,Career Services,careerservices@slu.edu,163,1,163,84,4.6
27f1ca31-f23e-49b0-8b91-e9b966fc7b2b,Guest Lecture 0109 • Resume & Interview Mastery,Guest Lecture,Resume & Interview Mastery,Join us for guest lecture on resume & interview mastery.,2025-07-10 10:00:00,2025-07-10 14:00:00,America/New_York,In-person,Alumni Center,Boston,MA,USA,Alumni Office,alumni@slu.edu,86,1,86,86,3.58
b3ae11cd-a403-431c-aaca-33e782f82f45,Career Fair 0110 • Networking Night,Career Fair,Networking Night,Join us for career fair on networking night.,2025-12-06 18:00:00,2025-12-06 19:00:00,America/Los_Angeles,In-person,Chaifetz Arena,St. Louis,MO,USA,Cybersecurity Center,cybercenter@slu.edu,779,1,640,347,3.52
689fe9d8-699c-4824-ad5a-8e4c7d2ba465,Webinar 0111 • Employer Spotlight,Webinar,Employer Spotlight,Join us for webinar on employer spotlight.,2025-04-28 14:00:00,2025-04-28 18:00:00,America/Chicago,In-person,Tech Innovation Lab,Austin,TX,USA,School of Science & Engineering,sse-events@slu.edu,451,1,286,202,3.75
7754f06d-e13a-4c1b-8766-202232c6e176,Workshop 0112 • AI & Data Analytics Careers,Workshop,AI & Data Analytics Careers,Join us for workshop on ai & data analytics careers.,2026-04-13 18:00:00,2026-04-13 21:00:00,America/New_York,In-person,Chaifetz Arena,St. Louis,MO,USA,Alumni Office,alumni@slu.edu,45,1,45,45,3.73
7afff0e5-a6bc-42fa-ba59-958dfca62c9a,Meetup 0113 • Cloud & DevOps Pathways,Meetup,Cloud & DevOps Pathways,Join us for meetup on cloud & devops pathways.,2026-03-18 18:00:00,2026-03-18 22:00:00,America/Chicago,In-person,Alumni Center,Boston,MA,USA,Career Services,careerservices@slu.edu,180,0,180,180,4.06
3d86ab0d-6aaa-497b-9718-14f424ca48de,Guest Lecture 0114 • Cybersecurity Trends 2025,Guest Lecture,Cybersecurity Trends 2025,Join us for guest lecture on cybersecurity trends 2025.,2026-04-07 10:00:00,2026-04-07 12:00:00,America/Los_Angeles,In-person,Alumni Center,Boston,MA,USA,Chaifetz School of Business,chaifetz-events@slu.edu,104,1,104,104,5.0
c56d4b14-b542-4939-b56f-b0c5c5cc0517,Career Fair 0115 • Product & Project Management,Career Fair,Product & Project Management,Join us for career fair on product & project management.,2025-06-06 10:00:00,2025-06-06 14:00:00,America/Los_Angeles,Virtual,Virtual Stage,Online,,USA,Data Science Institute,dsi@slu.edu,905,1,452,228,3.58
f90668ac-f7eb-4c23-a1aa-17707674ff6f,Webinar 0116 • Consulting Case Prep,Webinar,Consulting Case Prep,Join us for webinar on consulting case prep.,2025-06-25 18:00:00,2025-06-25 19:00:00,America/Chicago,Virtual,Busch Student Center,St. Louis,MO,USA,Chaifetz School of Business,chaifetz-events@slu.edu,357,1,357,357,4.7
e54ed4b3-502e-447b-a05f-517bf4dbf5ef,Workshop 0117 • Resume & Interview Mastery,Workshop,Resume & Interview Mastery,Join us for workshop on resume & interview mastery.,2026-03-11 14:00:00,2026-03-11 17:00:00,America/Chicago,In-person,Busch Student Center,St. Louis,MO,USA,Career Services,careerservices@slu.edu,58,1,58,58,3.56
fdf1a3b6-1667-4e04-96e5-edba9b9e68ba,Meetup 0118 • Networking Night,Meetup,Networking Night,Join us for meetup on networking night.,2025-09-21 18:00:00,2025-09-21 21:00:00,America/Chicago,In-person,Global Webinar Room,Online,,USA,School of Science & Engineering,sse-events@slu.edu,116,0,116,116,4.75
5712290c-889b-49cc-9632-d60ff4bcd63f,Guest Lecture 0119 • Employer Spotlight,Guest Lecture,Employer Spotlight,Join us for guest lecture on employer spotlight.,2025-10-30 14:00:00,2025-10-30 16:00:00,America/Los_Angeles,Virtual,Chaifetz Arena,St. Louis,MO,USA,Cybersecurity Center,cybercenter@slu.edu,94,1,94,94,4.04
b278eff6-121e-4547-b8ee-4ed7e35c8c06,Career Fair 0120 • AI & Data Analytics Careers,Career Fair,AI & Data Analytics Careers,Join us for career fair on ai & data analytics careers.,2025-09-06 10:00:00,2025-09-06 11:00:00,America/Los_Angeles,In-person,Alumni Center,Boston,MA,USA,Data Science Institute,dsi@slu.edu,930,0,464,208,4.32
cc4522c8-bc7b-49bb-9300-c0a8f433a913,Webinar 0121 • Cloud & DevOps Pathways,Webinar,Cloud & DevOps Pathways,Join us for webinar on cloud & devops pathways.,2025-05-31 10:00:00,2025-05-31 11:00:00,America/Chicago,Hybrid,Virtual Stage,Online,,USA,Alumni Office,alumni@slu.edu,576,1,159,128,4.69
6cdd47ad-0c62-466a-afea-8c5f5a4e3351,Workshop 0122 • Cybersecurity Trends 2025,Workshop,Cybersecurity Trends 2025,Join us for workshop on cybersecurity trends 2025.,2025-04-27 18:00:00,2025-04-27 20:00:00,America/Los_Angeles,In-person,Alumni Center,Boston,MA,USA,Alumni Office,alumni@slu.edu,71,1,71,71,4.49
62aac999-dd20-4ef6-8c6d-c627b947eee6,Meetup 0123 • Product & Project Management,Meetup,Product & Project Management,Join us for meetup on product & project management.,2025-05-10 14:00:00,2025-05-10 15:00:00,America/Chicago,Hybrid,Global Webinar Room,Online,,USA,Cybersecurity Center,cybercenter@slu.edu,68,1,68,68,3.53
8fbff142-61d5-4461-bac6-04656dc4bfba,Guest Lecture 0124 • Consulting Case Prep,Guest Lecture,Consulting Case Prep,Join us for guest lecture on consulting case prep.,2026-03-24 18:00:00,2026-03-24 22:00:00,America/New_York,In-person,Tech Innovation Lab,Austin,TX,USA,School of Science & Engineering,sse-events@slu.edu,153,1,153,153,
02e2c8f9-adcc-49ef-b187-4a5c00aa88fa,Career Fair 0125 • Resume & Interview Mastery,Career Fair,Resume & Interview Mastery,Join us for career fair on resume & interview mastery.,2025-06-15 18:00:00,2025-06-15 22:00:00,America/Chicago,Virtual,Virtual Stage,Online,,USA,School of Science & Engineering,sse-events@slu.edu,869,0,379,379,3.83
e1a6b1e2-4307-4243-9778-81a51993e76a,Webinar 0126 • Networking Night,Webinar,Networking Night,Join us for webinar on networking night.,2025-08-18 18:00:00,2025-08-18 20:00:00,America/New_York,Virtual,Global Webinar Room,Online,,USA,Cybersecurity Center,cybercenter@slu.edu,442,1,390,390,
6eeb31ec-6946-4f32-b1f2-ea36640e7886,Workshop 0127 • Employer Spotlight,Workshop,Employer Spotlight,Join us for workshop on employer spotlight.,2025-06-26 18:00:00,2025-06-26 22:00:00,America/New_York,Hybrid,Alumni Center,Boston,MA,USA,Cybersecurity Center,cybercenter@slu.edu,60,1,60,60,3.85
ccf95b1b-a5ff-404a-abdb-446a9d672659,Meetup 0128 • AI & Data Analytics Careers,Meetup,AI & Data Analytics Careers,Join us for meetup on ai & data analytics careers.,2025-06-05 18:00:00,2025-06-05 22:00:00,America/Los_Angeles,Hybrid,Global Webinar Room,Online,,USA,School of Science & Engineering,sse-events@slu.edu,100,0,100,100,3.62
f1b225ff-1de2-449c-b1c2-e25cf1d9dad5,Guest Lecture 0129 • Cloud & DevOps Pathways,Guest Lecture,Cloud & DevOps Pathways,Join us for guest lecture on cloud & devops pathways.,2025-05-04 10:00:00,2025-05-04 11:00:00,America/New_York,Hybrid,Busch Student Center,St. Louis,MO,USA,Data Science Institute,dsi@slu.edu,84,1,84,84,4.87
15e355bb-2f6d-4642-b87e-8ab50db924d7,Career Fair 0130 • Cybersecurity Trends 2025,Career Fair,Cybersecurity Trends 2025,Join us for career fair on cybersecurity trends 2025.,2026-04-03 14:00:00,2026-04-03 15:00:00,America/New_York,Hybrid,Busch Student Center,St. Louis,MO,USA,Career Services,careerservices@slu.edu,869,0,342,149,4.95
75e0a45d-58e0-4089-b6b3-db194053242d,Webinar 0131 • Product & Project Management,Webinar,Product & Project Management,Join us for webinar on product & project management.,2026-04-02 14:00:00,2026-04-02 15:00:00,America/Los_Angeles,Hybrid,Virtual Stage,Online,,USA,Career Services,careerservices@slu.edu,238,1,238,238,4.31
77e5aab3-9c89-43dd-be9e-4b3b0543981f,Workshop 0132 • Consulting Case Prep,Workshop,Consulting Case Prep,Join us for workshop on consulting case prep.,2025-06-04 18:00:00,2025-06-04 20:00:00,America/New_York,Hybrid,Career Services Hall,Chicago,IL,USA,Alumni Office,alumni@slu.edu,84,1,84,84,4.78
322962d2-56ec-4fd5-9377-6a5b043b3d5f,Meetup 0133 • Resume & Interview Mastery,Meetup,Resume & Interview Mastery,Join us for meetup on resume & interview mastery.,2025-11-18 18:00:00,2025-11-18 21:00:00,America/New_York,Virtual,Data Science Hub,Seattle,WA,USA,Career Services,careerservices@slu.edu,161,0,161,161,
1f3d6163-de9e-4d50-a035-c0028f84e8e0,Guest Lecture 0134 • Networking Night,Guest Lecture,Networking Night,Join us for guest lecture on networking night.,2026-02-09 14:00:00,2026-02-09 17:00:00,America/Chicago,Virtual,Global Webinar Room,Online,,USA,Alumni Office,alumni@slu.edu,223,1,223,121,3.74
30fa8da9-92de-422a-be3c-c93854d119e9,Career Fair 0135 • Employer Spotlight,Career Fair,Employer Spotlight,Join us for career fair on employer spotlight.,2025-08-06 14:00:00,2025-08-06 16:00:00,America/Chicago,Virtual,Data Science Hub,Seattle,WA,USA,Chaifetz School of Business,chaifetz-events@slu.edu,587,1,498,462,4.18
aaeeef17-0b13-4458-a77d-d674f2d147cc,Webinar 0136 • AI & Data Analytics Careers,Webinar,AI & Data Analytics Careers,Join us for webinar on ai & data analytics careers.,2025-11-20 14:00:00,2025-11-20 16:00:00,America/Los_Angeles,Hybrid,Global Webinar Room,Online,,USA,Cybersecurity Center,cybercenter@slu.edu,279,1,217,217,4.08
36f70900-2f23-4546-9432-a5035c9143a0,Workshop 0137 • Cloud & DevOps Pathways,Workshop,Cloud & DevOps Pathways,Join us for workshop on cloud & devops pathways.,2025-09-08 18:00:00,2025-09-08 21:00:00,America/New_York,In-person,Career Services Hall,Chicago,IL,USA,Data Science Institute,dsi@slu.edu,120,1,120,120,4.32
4638110b-ac5e-4eb7-89c2-1f282c2e9037,Meetup 0138 • Cybersecurity Trends 2025,Meetup,Cybersecurity Trends 2025,Join us for meetup on cybersecurity trends 2025.,2025-07-13 10:00:00,2025-07-13 11:00:00,America/New_York,In-person,Virtual Stage,Online,,USA,Data Science Institute,dsi@slu.edu,162,1,162,162,
ceb8b165-ed81-45c5-98a7-57e5ebaa0518,Guest Lecture 0139 • Product & Project Management,Guest Lecture,Product & Project Management,Join us for guest lecture on product & project management.,2026-03-03 18:00:00,2026-03-03 20:00:00,America/Los_Angeles,In-person,Tech Innovation Lab,Austin,TX,USA,Cybersecurity Center,cybercenter@slu.edu,102,1,102,102,
9f0a957a-e616-477b-b3e4-30ec98d75f70,Career Fair 0140 • Consulting Case Prep,Career Fair,Consulting Case Prep,Join us for career fair on consulting case prep.,2026-03-08 14:00:00,2026-03-08 17:00:00,America/Los_Angeles,In-person,Career Services Hall,Chicago,IL,USA,Chaifetz School of Business,chaifetz-events@slu.edu,542,0,350,101,4.53
